Question,Genre,Measure,patternType,fileName,Fitness,Distance,Score
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-11-8.wav,11,8,2
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-11-8.wav,11,8,2
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-11-8.wav,11,8,2
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-11-8.wav,11,8,3
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-11-8.wav,11,8,3
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-11-8.wav,11,8,3
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-11-8.wav,11,8,4
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-11-8.wav,11,8,4
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-11-8.wav,11,8,4
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-11-8.wav,11,8,4
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-11-8.wav,11,8,4
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-11-8.wav,11,8,4
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-11-8.wav,11,8,4
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-11-8.wav,11,8,5
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-11-8.wav,11,8,5
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-25-3.wav,25,3,2
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-25-3.wav,25,3,3
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-25-3.wav,25,3,3
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-25-3.wav,25,3,3
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-25-3.wav,25,3,3
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-25-3.wav,25,3,3
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-25-3.wav,25,3,3
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-25-3.wav,25,3,4
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-25-3.wav,25,3,4
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-25-3.wav,25,3,4
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-25-3.wav,25,3,4
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-25-3.wav,25,3,4
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-25-3.wav,25,3,4
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-25-3.wav,25,3,4
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-25-3.wav,25,3,4
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-25-3.wav,25,3,5
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-25-3.wav,25,3,5
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-25-3.wav,25,3,5
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-25-3.wav,25,3,5
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-25-3.wav,25,3,5
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-25-3.wav,25,3,5
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-25-3.wav,25,3,5
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-15-40.wav,15,40,1
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-15-40.wav,15,40,1
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-15-40.wav,15,40,1
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-15-40.wav,15,40,1
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-15-40.wav,15,40,1
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-15-40.wav,15,40,1
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-15-40.wav,15,40,1
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-15-40.wav,15,40,1
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-15-40.wav,15,40,1
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-15-40.wav,15,40,1
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-15-40.wav,15,40,1
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-15-40.wav,15,40,1
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-15-40.wav,15,40,2
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-15-40.wav,15,40,2
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-15-40.wav,15,40,2
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-15-40.wav,15,40,2
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-15-40.wav,15,40,2
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-15-40.wav,15,40,2
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-15-40.wav,15,40,2
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-15-40.wav,15,40,3
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-15-40.wav,15,40,3
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-15-40.wav,15,40,3
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-33-11.wav,33,11,1
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-33-11.wav,33,11,1
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-33-11.wav,33,11,1
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-33-11.wav,33,11,1
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-33-11.wav,33,11,1
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-33-11.wav,33,11,1
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-33-11.wav,33,11,1
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-33-11.wav,33,11,2
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-33-11.wav,33,11,2
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-33-11.wav,33,11,2
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-33-11.wav,33,11,2
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-33-11.wav,33,11,2
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-33-11.wav,33,11,2
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-33-11.wav,33,11,2
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-33-11.wav,33,11,2
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-33-11.wav,33,11,3
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-33-11.wav,33,11,3
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-33-11.wav,33,11,3
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-33-11.wav,33,11,4
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-33-11.wav,33,11,4
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-33-11.wav,33,11,4
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-33-11.wav,33,11,4
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-58-4.wav,58,4,1
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-58-4.wav,58,4,1
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-58-4.wav,58,4,1
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-58-4.wav,58,4,1
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-58-4.wav,58,4,2
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-58-4.wav,58,4,2
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-58-4.wav,58,4,2
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-58-4.wav,58,4,2
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-58-4.wav,58,4,2
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-58-4.wav,58,4,3
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-58-4.wav,58,4,3
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-58-4.wav,58,4,3
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-58-4.wav,58,4,3
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-58-4.wav,58,4,3
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-58-4.wav,58,4,3
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-58-4.wav,58,4,3
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-58-4.wav,58,4,3
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-58-4.wav,58,4,3
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-58-4.wav,58,4,3
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-58-4.wav,58,4,4
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-58-4.wav,58,4,4
similarity,electronic,Swap,Parallel,Electronic-Swap-Parallel-58-4.wav,58,4,5
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-70-19.wav,70,19,1
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-70-19.wav,70,19,1
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-70-19.wav,70,19,2
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-70-19.wav,70,19,2
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-70-19.wav,70,19,2
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-70-19.wav,70,19,2
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-70-19.wav,70,19,2
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-70-19.wav,70,19,2
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-70-19.wav,70,19,2
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-70-19.wav,70,19,2
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-70-19.wav,70,19,2
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-70-19.wav,70,19,2
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-70-19.wav,70,19,2
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-70-19.wav,70,19,2
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-70-19.wav,70,19,3
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-70-19.wav,70,19,3
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-70-19.wav,70,19,3
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-70-19.wav,70,19,3
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-70-19.wav,70,19,3
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-70-19.wav,70,19,3
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-70-19.wav,70,19,4
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-70-19.wav,70,19,4
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-83-11.wav,83,11,2
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-83-11.wav,83,11,2
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-83-11.wav,83,11,2
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-83-11.wav,83,11,3
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-83-11.wav,83,11,3
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-83-11.wav,83,11,3
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-83-11.wav,83,11,3
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-83-11.wav,83,11,3
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-83-11.wav,83,11,3
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-83-11.wav,83,11,3
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-83-11.wav,83,11,3
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-83-11.wav,83,11,3
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-83-11.wav,83,11,4
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-83-11.wav,83,11,4
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-83-11.wav,83,11,4
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-83-11.wav,83,11,4
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-83-11.wav,83,11,4
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-83-11.wav,83,11,4
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-83-11.wav,83,11,4
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-83-11.wav,83,11,4
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-83-11.wav,83,11,5
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-83-11.wav,83,11,5
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-94-4.wav,94,4,4
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-94-4.wav,94,4,4
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-94-4.wav,94,4,4
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-94-4.wav,94,4,5
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-94-4.wav,94,4,5
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-94-4.wav,94,4,5
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-94-4.wav,94,4,5
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-94-4.wav,94,4,5
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-94-4.wav,94,4,5
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-94-4.wav,94,4,5
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-94-4.wav,94,4,5
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-94-4.wav,94,4,5
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-94-4.wav,94,4,5
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-94-4.wav,94,4,5
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-94-4.wav,94,4,5
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-94-4.wav,94,4,5
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-94-4.wav,94,4,5
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-94-4.wav,94,4,5
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-94-4.wav,94,4,5
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-94-4.wav,94,4,5
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-94-4.wav,94,4,5
similarity,latin,Hamming,Linear,Latin-Hamming-Linear-94-4.wav,94,4,5
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-73-17.wav,73,17,1
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-73-17.wav,73,17,1
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-73-17.wav,73,17,1
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-73-17.wav,73,17,1
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-73-17.wav,73,17,1
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-73-17.wav,73,17,1
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-73-17.wav,73,17,2
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-73-17.wav,73,17,2
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-73-17.wav,73,17,2
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-73-17.wav,73,17,2
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-73-17.wav,73,17,2
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-73-17.wav,73,17,2
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-73-17.wav,73,17,2
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-73-17.wav,73,17,2
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-73-17.wav,73,17,2
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-73-17.wav,73,17,3
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-73-17.wav,73,17,3
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-73-17.wav,73,17,3
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-73-17.wav,73,17,3
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-73-17.wav,73,17,4
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-73-17.wav,73,17,4
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-73-17.wav,73,17,4
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-81-12.wav,81,12,1
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-81-12.wav,81,12,1
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-81-12.wav,81,12,1
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-81-12.wav,81,12,2
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-81-12.wav,81,12,2
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-81-12.wav,81,12,2
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-81-12.wav,81,12,2
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-81-12.wav,81,12,2
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-81-12.wav,81,12,2
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-81-12.wav,81,12,2
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-81-12.wav,81,12,2
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-81-12.wav,81,12,2
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-81-12.wav,81,12,2
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-81-12.wav,81,12,2
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-81-12.wav,81,12,2
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-81-12.wav,81,12,3
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-81-12.wav,81,12,3
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-81-12.wav,81,12,3
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-81-12.wav,81,12,4
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-81-12.wav,81,12,4
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-81-12.wav,81,12,4
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-81-12.wav,81,12,4
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-91-6.wav,91,6,2
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-91-6.wav,91,6,2
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-91-6.wav,91,6,2
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-91-6.wav,91,6,2
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-91-6.wav,91,6,2
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-91-6.wav,91,6,2
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-91-6.wav,91,6,3
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-91-6.wav,91,6,3
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-91-6.wav,91,6,3
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-91-6.wav,91,6,3
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-91-6.wav,91,6,3
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-91-6.wav,91,6,4
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-91-6.wav,91,6,4
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-91-6.wav,91,6,4
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-91-6.wav,91,6,4
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-91-6.wav,91,6,4
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-91-6.wav,91,6,4
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-91-6.wav,91,6,4
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-91-6.wav,91,6,4
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-91-6.wav,91,6,5
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-91-6.wav,91,6,5
similarity,latin,Hamming,Parallel,Latin-Hamming-Parallel-91-6.wav,91,6,5
similarity,latin,Swap,Linear,Latin-Swap-Linear-06-17.wav,06,17,1
similarity,latin,Swap,Linear,Latin-Swap-Linear-06-17.wav,06,17,1
similarity,latin,Swap,Linear,Latin-Swap-Linear-06-17.wav,06,17,2
similarity,latin,Swap,Linear,Latin-Swap-Linear-06-17.wav,06,17,2
similarity,latin,Swap,Linear,Latin-Swap-Linear-06-17.wav,06,17,2
similarity,latin,Swap,Linear,Latin-Swap-Linear-06-17.wav,06,17,2
similarity,latin,Swap,Linear,Latin-Swap-Linear-06-17.wav,06,17,2
similarity,latin,Swap,Linear,Latin-Swap-Linear-06-17.wav,06,17,2
similarity,latin,Swap,Linear,Latin-Swap-Linear-06-17.wav,06,17,2
similarity,latin,Swap,Linear,Latin-Swap-Linear-06-17.wav,06,17,3
similarity,latin,Swap,Linear,Latin-Swap-Linear-06-17.wav,06,17,3
similarity,latin,Swap,Linear,Latin-Swap-Linear-06-17.wav,06,17,3
similarity,latin,Swap,Linear,Latin-Swap-Linear-06-17.wav,06,17,3
similarity,latin,Swap,Linear,Latin-Swap-Linear-06-17.wav,06,17,4
similarity,latin,Swap,Linear,Latin-Swap-Linear-06-17.wav,06,17,4
similarity,latin,Swap,Linear,Latin-Swap-Linear-06-17.wav,06,17,4
similarity,latin,Swap,Linear,Latin-Swap-Linear-06-17.wav,06,17,4
similarity,latin,Swap,Linear,Latin-Swap-Linear-06-17.wav,06,17,4
similarity,latin,Swap,Linear,Latin-Swap-Linear-06-17.wav,06,17,4
similarity,latin,Swap,Linear,Latin-Swap-Linear-06-17.wav,06,17,5
similarity,latin,Swap,Linear,Latin-Swap-Linear-06-17.wav,06,17,5
similarity,latin,Swap,Linear,Latin-Swap-Linear-06-17.wav,06,17,5
similarity,latin,Swap,Linear,Latin-Swap-Linear-11-8.wav,11,8,1
similarity,latin,Swap,Linear,Latin-Swap-Linear-11-8.wav,11,8,1
similarity,latin,Swap,Linear,Latin-Swap-Linear-11-8.wav,11,8,2
similarity,latin,Swap,Linear,Latin-Swap-Linear-11-8.wav,11,8,2
similarity,latin,Swap,Linear,Latin-Swap-Linear-11-8.wav,11,8,2
similarity,latin,Swap,Linear,Latin-Swap-Linear-11-8.wav,11,8,3
similarity,latin,Swap,Linear,Latin-Swap-Linear-11-8.wav,11,8,3
similarity,latin,Swap,Linear,Latin-Swap-Linear-11-8.wav,11,8,3
similarity,latin,Swap,Linear,Latin-Swap-Linear-11-8.wav,11,8,3
similarity,latin,Swap,Linear,Latin-Swap-Linear-11-8.wav,11,8,3
similarity,latin,Swap,Linear,Latin-Swap-Linear-11-8.wav,11,8,3
similarity,latin,Swap,Linear,Latin-Swap-Linear-11-8.wav,11,8,4
similarity,latin,Swap,Linear,Latin-Swap-Linear-11-8.wav,11,8,4
similarity,latin,Swap,Linear,Latin-Swap-Linear-11-8.wav,11,8,4
similarity,latin,Swap,Linear,Latin-Swap-Linear-11-8.wav,11,8,4
similarity,latin,Swap,Linear,Latin-Swap-Linear-11-8.wav,11,8,4
similarity,latin,Swap,Linear,Latin-Swap-Linear-11-8.wav,11,8,4
similarity,latin,Swap,Linear,Latin-Swap-Linear-11-8.wav,11,8,4
similarity,latin,Swap,Linear,Latin-Swap-Linear-11-8.wav,11,8,4
similarity,latin,Swap,Linear,Latin-Swap-Linear-11-8.wav,11,8,5
similarity,latin,Swap,Linear,Latin-Swap-Linear-11-8.wav,11,8,5
similarity,latin,Swap,Linear,Latin-Swap-Linear-11-8.wav,11,8,5
similarity,latin,Swap,Linear,Latin-Swap-Linear-20-4.wav,20,4,1
similarity,latin,Swap,Linear,Latin-Swap-Linear-20-4.wav,20,4,1
similarity,latin,Swap,Linear,Latin-Swap-Linear-20-4.wav,20,4,2
similarity,latin,Swap,Linear,Latin-Swap-Linear-20-4.wav,20,4,2
similarity,latin,Swap,Linear,Latin-Swap-Linear-20-4.wav,20,4,2
similarity,latin,Swap,Linear,Latin-Swap-Linear-20-4.wav,20,4,3
similarity,latin,Swap,Linear,Latin-Swap-Linear-20-4.wav,20,4,3
similarity,latin,Swap,Linear,Latin-Swap-Linear-20-4.wav,20,4,3
similarity,latin,Swap,Linear,Latin-Swap-Linear-20-4.wav,20,4,3
similarity,latin,Swap,Linear,Latin-Swap-Linear-20-4.wav,20,4,3
similarity,latin,Swap,Linear,Latin-Swap-Linear-20-4.wav,20,4,3
similarity,latin,Swap,Linear,Latin-Swap-Linear-20-4.wav,20,4,4
similarity,latin,Swap,Linear,Latin-Swap-Linear-20-4.wav,20,4,4
similarity,latin,Swap,Linear,Latin-Swap-Linear-20-4.wav,20,4,4
similarity,latin,Swap,Linear,Latin-Swap-Linear-20-4.wav,20,4,4
similarity,latin,Swap,Linear,Latin-Swap-Linear-20-4.wav,20,4,4
similarity,latin,Swap,Linear,Latin-Swap-Linear-20-4.wav,20,4,4
similarity,latin,Swap,Linear,Latin-Swap-Linear-20-4.wav,20,4,4
similarity,latin,Swap,Linear,Latin-Swap-Linear-20-4.wav,20,4,4
similarity,latin,Swap,Linear,Latin-Swap-Linear-20-4.wav,20,4,5
similarity,latin,Swap,Linear,Latin-Swap-Linear-20-4.wav,20,4,5
similarity,latin,Swap,Linear,Latin-Swap-Linear-20-4.wav,20,4,5
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-16-24.wav,16,24,1
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-16-24.wav,16,24,1
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-16-24.wav,16,24,1
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-16-24.wav,16,24,1
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-16-24.wav,16,24,1
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-16-24.wav,16,24,1
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-16-24.wav,16,24,1
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-16-24.wav,16,24,1
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-16-24.wav,16,24,1
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-16-24.wav,16,24,2
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-16-24.wav,16,24,2
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-16-24.wav,16,24,2
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-16-24.wav,16,24,2
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-16-24.wav,16,24,2
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-16-24.wav,16,24,2
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-16-24.wav,16,24,2
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-16-24.wav,16,24,2
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-16-24.wav,16,24,2
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-16-24.wav,16,24,3
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-16-24.wav,16,24,3
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-16-24.wav,16,24,3
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-16-24.wav,16,24,4
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-25-14.wav,25,14,1
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-25-14.wav,25,14,1
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-25-14.wav,25,14,2
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-25-14.wav,25,14,2
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-25-14.wav,25,14,2
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-25-14.wav,25,14,2
